objname,ra,dec,bjd,rv,rv_err,fwhm,span,maxcpp,contrast,lines,sn26
HD103095,177.596527724266,37.9967933226908,2456339.63210701,-97980.4229736328,2.73552,6937.33,-15.833300000000001,1317,25.5573,4723,64.0457
HD103095,177.596527724266,37.9967933226908,2456333.63270657,-97992.9504394531,3.40681,6921.35,-32.0,904,25.0245,4725,52.4604
HD103095,177.596527724266,37.9967933226908,2456338.67470177,-97967.9946899414,3.3409199999999997,6957.150000000001,-34.833299999999994,930,25.1174,4724,53.4347
HD103095,177.596527724266,37.9967933226908,2456339.65498944,-97971.809387207,2.7050199999999998,6921.09,-14.833300000000001,1329,25.6302,4723,64.508
HD103095,177.596527724266,37.9967933226908,2456342.60165451,-97969.7265625,2.79445,6926.8099999999995,-18.166700000000002,1244,25.4412,4720,62.9335
HD103095,177.596527724266,37.9967933226908,2456332.71220415,-97969.3069458008,5.05915,6867.009999999999,27.833299999999998,490,24.0988,4725,36.5393
HD103095,177.596527724266,37.9967933226908,2456342.67966509,-97979.4235229492,2.8489299999999997,6962.54,-23.6667,1208,25.4135,4720,61.9565
HD103095,177.596527724266,37.9967933226908,2456337.41603796,-98011.5280151367,5.39464,6942.580000000001,-50.0,454,23.6368,4725,35.1283
HD103095,177.596527724266,37.9967933226908,2456336.50064469,-98002.4108886719,6.07476,6975.51,-44.3333,398,23.2721,4725,31.7593
HD103095,177.596527724266,37.9967933226908,2456339.54730196,-97974.1058349609,3.24133,6906.76,-28.6667,977,25.3195,4724,54.4386
HD103095,177.596527724266,37.9967933226908,2456336.58499871,-97999.4277954102,4.56828,6932.820000000001,-3.3333299999999997,585,24.3595,4725,40.2238
HD103095,177.596527724266,37.9967933226908,2456340.60158294,-97971.5957641602,2.78818,6932.45,-28.833299999999998,1256,25.4988,4720,62.9581
HD103095,177.596527724266,37.9967933226908,2456342.63181706,-97985.7864379883,2.70294,6931.26,-26.3333,1323,25.5828,4720,64.7248
HD103095,177.596527724266,37.9967933226908,2456340.37478442,-98000.2746582031,3.11689,7159.87,-32.6667,830,23.048,4723,63.3209
HD103095,177.596527724266,37.9967933226908,2456336.53283302,-97995.1629638672,5.27445,6968.35,11.1667,486,23.8235,4725,35.7135
HD103095,177.596527724266,37.9967933226908,2456336.46020384,-97949.3713378906,14.4486,6868.44,15.833300000000001,163,18.9375,4725,16.2828
HD103095,177.596527724266,37.9967933226908,2456333.6181228,-97981.99462890619,3.0568,6946.85,-33.833299999999994,1084,25.314,4725,57.9049
HD103095,177.596527724266,37.9967933226908,2456343.71916103,-97986.2213134766,5.06662,6945.44,-52.8333,486,23.9511,4720,36.9195
HD103095,177.596527724266,37.9967933226908,2456332.64723686,-97999.81689453119,5.08328,6940.01,-40.1667,495,24.0344,4726,36.6566
HD103095,177.596527724266,37.9967933226908,2456343.65375492,-97954.8645019531,4.1749,6925.049999999999,-16.833299999999998,872,21.8074,4720,49.1373
HD103095,177.596527724266,37.9967933226908,2456340.60050653,-97974.8458862305,2.95412,6938.83,-17.8333,1141,25.3953,4720,59.6913
HD103095,177.596527724266,37.9967933226908,2456333.38950487,-98035.7971191406,12.1834,7173.51,11.5,180,18.7844,4726,19.8952
HD103095,177.596527724266,37.9967933226908,2456332.62420374,-97978.8665771484,4.197229999999999,6983.0199999999995,-47.6667,659,24.5073,4726,43.673
HD103095,177.596527724266,37.9967933226908,2456338.70388067,-97968.9865112305,2.78734,6924.8099999999995,-19.3333,1241,25.4876,4724,62.97
HD103095,177.596527724266,37.9967933226908,2456343.57345275,-97970.3750610352,3.0355299999999996,6923.54,-13.5,1083,25.3738,4720,58.0755
HD103095,177.596527724266,37.9967933226908,2456333.69899325,-97973.8464355469,4.20921,6897.29,-26.0,644,24.5234,4725,43.252
HD103095,177.596527724266,37.9967933226908,2456343.69938063,-97981.7276000977,4.283989999999999,6929.97,-14.3333,617,24.4207,4720,42.7767
HD103095,177.596527724266,37.9967933226908,2456337.65180756,-97968.7118530273,3.6413499999999996,6935.0,-35.8333,816,24.8776,4724,49.4198
HD103095,177.596527724266,37.9967933226908,2456336.59535777,-97999.2599487305,5.37055,6950.0599999999995,-41.3333,466,23.7311,4725,35.1647
HD103095,177.596527724266,37.9967933226908,2456339.63627376,-97972.6638793945,2.61393,6938.990000000001,-39.0,1418,25.6797,4723,66.7133
HD103095,177.596527724266,37.9967933226908,2456336.40559595,-98010.124206543,6.9447600000000005,6938.37,-31.5,328,22.6741,4725,28.4375
HD103095,177.596527724266,37.9967933226908,2456339.67147127,-97980.5221557617,2.94929,6941.5199999999995,-36.0,1153,25.3227,4723,59.972
HD103095,177.596527724266,37.9967933226908,2456340.56190623,-97974.12109375,2.6077,6947.78,-26.8333,1415,25.5726,4722,67.1954
HD103095,177.596527724266,37.9967933226908,2456332.65660058,-97969.4595336914,4.11363,6951.150000000001,-4.5,672,24.6022,4726,44.2873
HD103095,177.596527724266,37.9967933226908,2456340.73226839,-97984.31396484381,2.98775,6944.05,-33.3333,1100,25.2268,4720,59.436
HD103095,177.596527724266,37.9967933226908,2456343.5498297,-97972.3281860352,2.80335,6921.46,-27.5,1242,25.5168,4720,62.5235
HD103095,177.596527724266,37.9967933226908,2456336.53704609,-98004.3716430664,5.0323199999999995,6929.44,-49.0,514,24.0189,4725,37.0234
HD103095,177.596527724266,37.9967933226908,2456342.44020499,-80526.2222290039,1027.91,6589.78,-2593.17,47,1.3621,4720,3.11689
HD103095,177.596527724266,37.9967933226908,2456339.48577287,-97970.1309204102,4.42602,6939.21,-4.16667,607,24.4934,4724,41.3087
HD103095,177.596527724266,37.9967933226908,2456343.37789412,-97973.1292724609,3.65718,6941.88,-3.0,796,24.7356,4720,49.513
HD103095,177.596527724266,37.9967933226908,2456337.65496735,-97968.0709838867,3.61715,6945.21,-24.6667,828,24.8967,4724,49.7488
HD103095,177.596527724266,37.9967933226908,2456342.51454654,-97975.471496582,5.42768,6959.97,-17.0,657,20.2629,4720,40.7791
HD103095,177.596527724266,37.9967933226908,2456336.52866625,-97981.3232421875,4.843710000000001,6983.94,1.16667,547,24.161,4725,38.389
HD103095,177.596527724266,37.9967933226908,2456343.43103153,-97969.2687988281,3.77732,6927.84,-12.0,753,24.8514,4720,47.6665
HD103095,177.596527724266,37.9967933226908,2456332.38724032,-97997.25341796881,5.08885,7078.62,4.666670000000001,436,22.6583,4729,39.2262
HD103095,177.596527724266,37.9967933226908,2456340.60689555,-97969.5129394531,2.7572400000000004,6936.96,-13.1667,1282,25.5036,4720,63.6734
HD103095,177.596527724266,37.9967933226908,2456343.4268648,-97982.3760986328,3.62529,6953.04,-37.6667,808,24.7928,4720,49.8732
HD103095,177.596527724266,37.9967933226908,2456339.36956666,-97978.874206543,5.77481,7016.61,-12.0,388,22.6443,4724,34.4363
HD103095,177.596527724266,37.9967933226908,2457086.56341538,-97942.7719116211,1.87053,6920.04,-24.5,2683,25.7468,4715,92.8569
HD103095,177.596527724266,37.9967933226908,2456340.57753154,-97970.3598022461,2.72043,6923.320000000001,-31.1667,1563,23.883,4721,68.8462
HD103095,177.596527724266,37.9967933226908,2456337.71867259,-97966.9494628906,3.47976,6957.18,-29.5,873,24.9485,4724,51.6503
HD103095,177.596527724266,37.9967933226908,2456337.66231707,-97981.7962646484,3.70859,6905.69,-45.1667,787,24.8804,4724,48.4156
HD103095,177.596527724266,37.9967933226908,2456336.61101789,-97983.7112426758,4.97087,6921.9,-25.0,512,24.1026,4725,37.3307
HD103095,177.596527724266,37.9967933226908,2456333.42379988,-97993.3166503906,4.19116,6921.610000000001,-10.3333,652,24.5636,4726,43.4436
HD103095,177.596527724266,37.9967933226908,2456333.40279231,-97984.3292236328,3.96626,6980.42,-48.3333,706,24.5875,4726,46.0568
HD103095,177.596527724266,37.9967933226908,2456332.63157665,-97971.4126586914,4.84402,6939.19,-26.0,529,24.2058,4726,38.1924
HD103095,177.596527724266,37.9967933226908,2456340.52962549,-97972.2442626953,2.4240199999999996,6938.33,-32.1667,1601,25.7752,4723,71.6701
HD103095,177.596527724266,37.9967933226908,2456340.69181621,-97973.5412597656,3.12064,6932.46,-27.1667,1030,25.2666,4720,56.7679
HD103095,177.596527724266,37.9967933226908,2456338.36185899,-98024.23095703119,4.95655,7149.48,-74.33330000000001,437,22.3395,4724,41.0519
HD103095,177.596527724266,37.9967933226908,2456336.5111658,-97974.250793457,5.12369,6907.849999999999,-37.1667,500,24.0256,4725,36.2964
HD103095,177.596527724266,37.9967933226908,2456340.46780712,-97976.2420654297,2.86079,6911.5,-30.5,1192,25.4567,4723,61.3687
HD103095,177.596527724266,37.9967933226908,2456339.45138556,-97970.6344604492,3.51551,6928.3099999999995,-27.833299999999998,865,25.0318,4724,50.849
HD103095,177.596527724266,37.9967933226908,2456336.69964283,-98000.9384155273,5.56391,6955.91,-49.1667,438,23.5464,4725,34.2232
HD103095,177.596527724266,37.9967933226908,2456337.60035956,-97958.3969116211,3.9939700000000005,6943.2,-31.6667,707,24.7007,4724,45.406
HD103095,177.596527724266,37.9967933226908,2456342.55945471,-97978.9886474609,2.8041899999999997,6940.64,-24.6667,1242,25.4362,4720,62.7898
HD103095,177.596527724266,37.9967933226908,2456343.66417175,-97967.6895141602,4.29471,6930.7,-27.3333,842,21.6878,4720,48.0493
HD103095,177.596527724266,37.9967933226908,2456340.47188128,-97976.8753051758,2.4800500000000003,6927.870000000001,-28.833299999999998,1534,25.689,4723,70.233
HD103095,177.596527724266,37.9967933226908,2456343.68897538,-97986.9689941406,4.71109,6952.27,-65.16669999999999,544,24.2083,4720,39.3031
HD103095,177.596527724266,37.9967933226908,2456332.64307006,-97992.8359985352,4.30154,6947.74,-46.5,632,24.465,4726,42.5795
HD103095,177.596527724266,37.9967933226908,2456338.48298445,-97955.7342529297,3.7190399999999997,6903.59,-18.3333,780,25.0219,4724,47.9994
HD103095,177.596527724266,37.9967933226908,2456337.71048952,-97965.087890625,3.21933,6945.41,-23.6667,980,25.1664,4724,55.2982
HD103095,177.596527724266,37.9967933226908,2456343.68266741,-97981.87255859381,4.0549,6937.1,-12.0,676,24.623,4720,44.8453
HD103095,177.596527724266,37.9967933226908,2456337.68524586,-97970.5429077148,3.48728,6922.01,-22.3333,861,25.0676,4724,51.164
HD103095,177.596527724266,37.9967933226908,2456340.54821382,-97974.2279052734,2.38945,6952.860000000001,-15.1667,1649,25.7518,4722,72.849
HD103095,177.596527724266,37.9967933226908,2456343.52280381,-97978.6071777344,4.39935,6950.25,4.5,606,24.4445,4720,41.6753
HD103095,177.596527724266,37.9967933226908,2456337.55964098,-97979.606628418,4.20478,6947.84,-18.166700000000002,656,24.5137,4724,43.4731
HD103095,177.596527724266,37.9967933226908,2456337.62025587,-97983.5357666016,4.17159,6937.820000000001,-33.5,662,24.5436,4724,43.7341
HD103095,177.596527724266,37.9967933226908,2456340.50864127,-97968.4753417969,2.43888,6936.34,-28.5,1588,25.7316,4723,71.3439
HD103095,177.596527724266,37.9967933226908,2456333.39965564,-98008.8577270508,5.72956,6942.52,-76.6667,416,23.3687,4726,33.4542
HD103095,177.596527724266,37.9967933226908,2456339.40689386,-97977.2033691406,3.74865,6934.3,-9.66667,772,24.8771,4724,48.0038
HD103095,177.596527724266,37.9967933226908,2456340.49909247,-97975.3494262695,2.60134,6916.85,-31.5,1413,25.6869,4723,66.9105
HD103095,177.596527724266,37.9967933226908,2456339.57348308,-97967.7658081055,3.04133,6939.83,-46.3333,1103,25.3583,4723,58.0684
HD103095,177.596527724266,37.9967933226908,2456336.57033398,-97984.0240478516,4.490410000000001,6931.09,-15.1667,597,24.4439,4725,40.775
HD103095,177.596527724266,37.9967933226908,2456339.7269817,-97979.4921875,2.96253,6944.36,-32.1667,1131,25.3513,4723,59.6488
HD103095,177.596527724266,37.9967933226908,2456340.5419174,-97972.0153808594,2.3970100000000003,6937.23,-21.666700000000002,1631,25.7934,4723,72.4207
HD103095,177.596527724266,37.9967933226908,2456332.42455631,-97974.9069213867,4.73955,6986.87,-39.3333,547,24.0859,4729,39.3632
HD103095,177.596527724266,37.9967933226908,2456340.66303092,-97974.8611450195,2.9531,6952.94,-52.0,1142,25.3496,4720,59.8803
HD103095,177.596527724266,37.9967933226908,2456340.67180424,-97984.1690063477,3.04742,6932.959999999999,-39.8333,1078,25.3392,4720,57.9673
HD103095,177.596527724266,37.9967933226908,2456343.50016457,-97976.4633178711,3.48469,6910.1900000000005,-10.0,857,25.1303,4720,51.0307
HD103095,177.596527724266,37.9967933226908,2456336.68093865,-97982.6736450195,5.29659,6969.86,-59.3333,477,23.7453,4725,35.685
HD103095,177.596527724266,37.9967933226908,2456342.42344544,-98001.7242431641,26.1842,6780.0599999999995,18.666700000000002,104,15.2862,4720,11.0593
HD103095,177.596527724266,37.9967933226908,2456333.66593672,-97984.4741821289,3.51379,6942.47,-30.8333,861,25.0213,4725,50.9471
HD103095,177.596527724266,37.9967933226908,2456333.37699292,-98025.6195068359,6.786099999999999,7064.639999999999,-97.3333,304,21.5192,4726,30.9419
HD103095,177.596527724266,37.9967933226908,2456336.50589946,-97995.9030151367,5.27736,6967.11,-9.33333,478,23.8582,4725,35.6385
HD103095,177.596527724266,37.9967933226908,2456332.65035038,-97994.4610595703,5.15058,6948.98,-40.8333,487,23.894,4726,36.4136
HD103095,177.596527724266,37.9967933226908,2456339.42755403,-97977.2262573242,3.56195,6909.03,-35.8333,835,25.0636,4724,50.0524
HD103095,177.596527724266,37.9967933226908,2456342.52187305,-97956.0317993164,4.796049999999999,6933.67,-61.5,743,21.0744,4720,44.2886
HD103095,177.596527724266,37.9967933226908,2456332.60957365,-97981.9488525391,3.90119,6933.900000000001,-17.6667,730,24.8481,4726,46.1794
HD103095,177.596527724266,37.9967933226908,2456336.59222111,-98010.3454589844,4.79427,6895.360000000001,-29.3333,539,24.2163,4725,38.4501
HD103095,177.596527724266,37.9967933226908,2456333.41111431,-97980.1559448242,4.853940000000001,6965.13,-14.833300000000001,524,24.0547,4726,38.4255
HD103095,177.596527724266,37.9967933226908,2456340.53069033,-97978.0578613281,2.46656,6938.19,-13.6667,1563,25.7183,4723,70.5891
HD103095,177.596527724266,37.9967933226908,2456339.50254406,-97970.9930419922,3.1382,6933.21,-43.666700000000006,1035,25.3147,4724,56.3458
HD103095,177.596527724266,37.9967933226908,2456338.66040747,-97968.8949584961,2.7289,6916.33,-17.5,1303,25.6236,4724,63.9379
HD103095,177.596527724266,37.9967933226908,2456339.5819902,-97975.6088256836,2.7099699999999998,6948.59,-21.5,1344,25.5708,4723,64.6678
HD103095,177.596527724266,37.9967933226908,2456337.62237398,-97969.6884155273,4.4187,6940.400000000001,-11.6667,609,24.4076,4724,41.5261
HD103095,177.596527724266,37.9967933226908,2456342.53438484,-97971.7559814453,2.83548,6930.67,-11.0,1462,23.6227,4720,66.8161
HD103095,177.596527724266,37.9967933226908,2456333.64422311,-97988.7771606445,3.4071800000000003,6938.240000000001,-15.833300000000001,900,25.0347,4725,52.497
HD103095,177.596527724266,37.9967933226908,2456340.42058395,-97969.8638916016,2.62187,6940.38,-43.666700000000006,1388,25.5391,4723,66.8841
HD103095,177.596527724266,37.9967933226908,2456339.58931675,-97976.6311645508,2.74398,6927.08,-34.6667,1304,25.5654,4723,63.7807
HD103095,177.596527724266,37.9967933226908,2456332.48417623,-97984.7412109375,4.38861,6940.03,-45.0,609,24.4464,4729,41.7433
HD103095,177.596527724266,37.9967933226908,2456343.65583829,-97972.7401733398,4.13572,6954.5,-3.8333299999999997,884,21.8749,4720,49.5547
HD103095,177.596527724266,37.9967933226908,2456340.40278267,-97984.4207763672,2.71189,6946.93,-35.666700000000006,1301,25.4067,4723,65.0316
HD103095,177.596527724266,37.9967933226908,2456340.58471918,-97976.2268066406,2.72109,6943.62,-36.666700000000006,1313,25.5477,4721,64.4387
HD103095,177.596527724266,37.9967933226908,2456338.44368957,-97970.0775146484,2.74594,6944.4800000000005,-20.5,1290,25.5067,4724,63.9623
HD103095,177.596527724266,37.9967933226908,2456339.41747279,-97989.2578125,3.88695,6925.0199999999995,-44.8333,733,24.8592,4724,46.2981
HD103095,177.596527724266,37.9967933226908,2456332.68230739,-97991.27197265619,4.969709999999999,6970.6,-26.166700000000002,515,23.9871,4725,37.651
HD103095,177.596527724266,37.9967933226908,2456343.68373224,-97995.91064453119,4.454890000000001,6958.21,2.16667,587,24.3887,4720,41.2736
HD103095,177.596527724266,37.9967933226908,2456340.44050334,-97976.6845703125,2.79133,6941.77,-29.8333,1254,25.4406,4723,63.0732
HD103095,177.596527724266,37.9967933226908,2456339.4962592,-97979.3548583984,3.2462,6942.66,-26.666700000000002,978,25.2398,4724,54.6701
HD103095,177.596527724266,37.9967933226908,2456336.38697279,-98047.2564697266,7.39163,7076.570000000001,-1.33333,295,21.6829,4725,28.2165
HD103095,177.596527724266,37.9967933226908,2456332.48105113,-97977.5238037109,4.14463,6920.09,-8.33333,660,24.6815,4729,43.7168
HD103095,177.596527724266,37.9967933226908,2456336.63289345,-97996.8490600586,4.50386,6914.7,-41.1667,592,24.4141,4725,40.6546
HD103095,177.596527724266,37.9967933226908,2456333.67743011,-97988.5025024414,3.45722,6937.77,-35.8333,883,25.0253,4725,51.7551
HD103095,177.596527724266,37.9967933226908,2456339.72487518,-97980.6289672852,3.07636,6963.15,-30.666700000000002,1065,25.1603,4723,57.956
HD103095,177.596527724266,37.9967933226908,2456340.59102718,-97973.6404418945,2.70565,6931.2699999999995,-24.6667,1323,25.533,4720,64.7861
HD103095,177.596527724266,37.9967933226908,2456338.46959294,-97970.3598022461,3.01101,6947.3099999999995,-31.0,1107,25.2906,4724,58.8418
HD103095,177.596527724266,37.9967933226908,2456339.47320315,-97974.967956543,3.9565099999999997,6938.7,-20.5,720,24.7746,4724,45.6846
HD103095,177.596527724266,37.9967933226908,2456337.41918619,-97976.2954711914,5.640079999999999,6969.58,-23.1667,428,23.4791,4725,33.8911
HD103095,177.596527724266,37.9967933226908,2456342.57204752,-97987.7166748047,3.0699899999999998,6910.8099999999995,-14.0,1057,25.3076,4720,57.5209
HD103095,177.596527724266,37.9967933226908,2456337.46695355,-97968.4524536133,4.11597,6939.219999999999,-43.666700000000006,675,24.6199,4725,44.1922
HD103095,177.596527724266,37.9967933226908,2456339.60590275,-97971.1456298828,3.31176,6929.09,-29.666700000000002,944,25.1655,4723,53.6936
HD103095,177.596527724266,37.9967933226908,2456336.37854664,-98005.1727294922,7.7452,7102.509999999999,-12.3333,282,21.5006,4725,27.2064
HD103095,177.596527724266,37.9967933226908,2456338.65096281,-97973.2818603516,2.65538,6951.2,-18.5,1384,25.6023,4724,65.9285
HD103095,177.596527724266,37.9967933226908,2456343.44860125,-97985.65673828119,3.7996000000000003,6936.0,-23.8333,752,24.7902,4720,47.5319
HD103095,177.596527724266,37.9967933226908,2456336.57453548,-97981.8801879883,4.27462,6943.74,-24.333299999999998,639,24.5438,4725,42.698
HD103095,177.596527724266,37.9967933226908,2456343.57867274,-97976.9821166992,3.0793600000000003,6936.92,-17.0,1057,25.3823,4720,57.2849
HD103095,177.596527724266,37.9967933226908,2456338.69765368,-97968.1854248047,2.8326800000000003,6946.28,-20.833299999999998,1223,25.4096,4724,62.2486
HD103095,177.596527724266,37.9967933226908,2456336.5038045,-98001.1520385742,5.48011,6926.75,-9.83333,456,23.7839,4725,34.3274
HD103095,177.596527724266,37.9967933226908,2456333.54707902,-97972.8240966797,3.1321600000000003,6946.92,-10.833300000000001,1044,25.197,4725,56.7742
HD103095,177.596527724266,37.9967933226908,2456332.72343135,-97992.7597045898,5.17332,6970.5,-56.3333,486,23.7883,4725,36.4711
HD103095,177.596527724266,37.9967933226908,2456342.53542653,-97967.6818847656,2.81195,6930.570000000001,-23.6667,1478,23.6366,4720,67.335
HD103095,177.596527724266,37.9967933226908,2456338.64676133,-97968.0557250977,2.68629,6937.37,-29.1667,1356,25.6077,4724,65.0911
HD103095,177.596527724266,37.9967933226908,2456340.37793263,-97995.4986572266,3.1832100000000003,7121.7699999999995,-33.6667,808,23.1498,4723,61.5644
HD103095,177.596527724266,37.9967933226908,2456337.69896147,-97980.842590332,3.4954199999999997,6934.84,-37.1667,865,24.9374,4724,51.3591
HD103095,177.596527724266,37.9967933226908,2456340.52337536,-97975.2502441406,2.57828,6914.349999999999,-8.0,1432,25.7006,4723,67.4609
HD103095,177.596527724266,37.9967933226908,2456342.44863106,-97653.5568237305,110.461,7271.42,-281.167,63,7.30497,4720,5.6811
HD103095,177.596527724266,37.9967933226908,2456332.55340292,-97972.9995727539,4.1244000000000005,6938.95,-48.8333,673,24.6554,4728,44.0376
HD103095,177.596527724266,37.9967933226908,2456337.59507008,-97971.2219238281,3.58143,6925.54,-10.833300000000001,835,25.0033,4724,49.96
HD103095,177.596527724266,37.9967933226908,2456332.56594961,-97979.3930053711,4.04014,6914.98,-45.8333,690,24.7909,4728,44.633
HD103095,177.596527724266,37.9967933226908,2456336.41502907,-98004.9667358398,8.36636,6897.65,-77.1667,265,21.7879,4725,24.4933
HD103095,177.596527724266,37.9967933226908,2456343.41430673,-97985.481262207,3.74884,6941.61,-14.666699999999999,768,24.818,4720,48.141
HD103095,177.596527724266,37.9967933226908,2456332.68021242,-97978.874206543,4.57152,6910.2300000000005,1.66667,573,24.3488,4725,40.1473
HD103095,177.596527724266,37.9967933226908,2456333.40800079,-97977.8213500977,5.14416,6964.0,-24.6667,487,23.7812,4726,36.6715
HD103095,177.596527724266,37.9967933226908,2456342.6120945,-97977.2415161133,2.73026,6930.58,-13.8333,1292,25.5134,4720,64.2481
HD103095,177.596527724266,37.9967933226908,2456332.68645104,-97980.2703857422,4.9800699999999996,6956.55,-32.3333,510,24.0884,4725,37.3768
HD103095,177.596527724266,37.9967933226908,2456340.59736989,-97974.8992919922,2.9878299999999998,6954.44,-37.8333,1124,25.2954,4720,59.3175
HD103095,177.596527724266,37.9967933226908,2456342.66282453,-97981.6360473633,3.11195,6943.58,-20.1667,1032,25.3251,4720,56.8406
HD103095,177.596527724266,37.9967933226908,2456333.45621983,-97986.083984375,5.96193,7006.58,-16.6667,410,23.314,4726,32.3741
HD103095,177.596527724266,37.9967933226908,2456337.38809747,-97996.58203125,8.218210000000001,6950.86,-42.6667,272,21.7167,4725,25.1129
HD103095,177.596527724266,37.9967933226908,2456337.58878521,-97980.3924560547,3.52264,6939.02,-22.5,866,24.8763,4724,51.1025
HD103095,177.596527724266,37.9967933226908,2456337.53117965,-97969.4137573242,5.02716,6976.04,-42.5,510,23.9372,4725,37.3128
HD103095,177.596527724266,37.9967933226908,2456342.56050797,-97981.2545776367,2.71606,6935.13,-27.3333,1313,25.5151,4720,64.6011
HD103095,177.596527724266,37.9967933226908,2456339.69358979,-97990.6539916992,4.21499,6939.71,-26.8333,642,24.53,4723,43.3137
HD103095,177.596527724266,37.9967933226908,2456336.67987381,-97993.3700561523,6.22053,7001.52,-16.833299999999998,383,23.2178,4725,31.1456
HD103095,177.596527724266,37.9967933226908,2456332.39667349,-98005.0048828125,5.33263,7025.25,-48.0,417,22.8373,4729,36.9993
HD103095,177.596527724266,37.9967933226908,2456337.40280847,-97971.565246582,9.16802,7032.3099999999995,49.0,245,21.1944,4725,23.2007
HD103095,177.596527724266,37.9967933226908,2456343.57555926,-97974.479675293,3.04594,6931.09,-25.0,1072,25.4001,4720,57.8487
