objname,ra,dec,bjd,rv,rv_err,fwhm,span,maxcpp,contrast,lines,sn26
HD058855,111.538177347859,49.7767072532987,2454125.55701426,-27326.297760009802,1.1153,13142.0,,18206,15.9811,4701,229.652
HD058855,111.538177347859,49.7767072532987,2454872.38431975,-27351.9172668457,0.940153,13174.9,8.83333,23375,16.4038,4693,261.987
HD058855,111.538177347859,49.7767072532987,2454088.62459061,-27300.4035949707,1.30073,13204.3,,12046,16.3307,4736,192.014
HD058855,111.538177347859,49.7767072532987,2454093.61559717,-27357.0308685303,0.805083,13180.300000000001,,33097,16.2618,4725,318.809
HD058855,111.538177347859,49.7767072532987,2454135.47789497,-27367.5346374512,0.986439,13133.300000000001,,23661,16.2882,4692,257.639
HD058855,111.538177347859,49.7767072532987,2454542.34999443,-27337.0037078857,1.53952,13158.0,14.5,8631,16.253,4679,158.012
HD058855,111.538177347859,49.7767072532987,2454505.44748097,-27346.3401794434,1.7655399999999999,13150.6,4.16667,6391,16.1915,4691,136.93
HD058855,111.538177347859,49.7767072532987,2454871.43258472,-27332.3745727539,1.47273,13163.7,27.0,9465,16.2354,4693,166.269
HD058855,111.538177347859,49.7767072532987,2454151.4227112,-27328.1421661377,1.20855,13165.0,,15146,16.0375,4688,212.093
HD058855,111.538177347859,49.7767072532987,2454542.34748306,-27340.946197509802,1.53009,13165.2,18.8333,8640,16.2311,4679,158.529
HD058855,111.538177347859,49.7767072532987,2454872.37817423,-27345.270156860402,1.0364,13182.2,18.8333,19116,16.3638,4693,237.219
HD058855,111.538177347859,49.7767072532987,2454882.45772039,-27344.6311950684,1.95744,13146.2,14.833300000000001,5255,16.0822,4690,122.233
HD058855,111.538177347859,49.7767072532987,2454159.47422823,-27344.9840545654,1.52858,13152.4,,9313,15.9064,4684,162.662
HD058855,111.538177347859,49.7767072532987,2454152.43940705,-27345.088958740198,1.2191999999999998,13142.0,,15011,15.8675,4687,210.28
HD058855,111.538177347859,49.7767072532987,2454141.42747169,-27347.9404449463,0.968226,13131.7,,24500,16.2856,4690,264.216
HD058855,111.538177347859,49.7767072532987,2454158.38770651,-27317.9798126221,1.9507,13138.3,,5933,15.5506,4685,128.766
HD058855,111.538177347859,49.7767072532987,2454540.43365928,-27362.5354766846,1.3641,13222.300000000001,13.5,9929,16.0564,4679,182.823
HD058855,111.538177347859,49.7767072532987,2454157.44086167,-27333.5475921631,1.38921,13141.5,,11709,16.0315,4685,182.671
HD058855,111.538177347859,49.7767072532987,2454879.33095389,-27354.8831939697,1.5878400000000001,13149.900000000001,19.0,8031,16.2273,4691,152.612
HD058855,111.538177347859,49.7767072532987,2454088.48811671,-27341.4402008057,1.32016,13167.8,,12765,16.6177,4754,187.483
HD058855,111.538177347859,49.7767072532987,2454880.39157372,-27330.4119110107,1.28171,13149.699999999999,15.833300000000001,12734,16.3156,4691,192.168
HD058855,111.538177347859,49.7767072532987,2454809.6578693,-27339.433670043898,1.7792999999999999,13146.599999999999,-11.1667,6216,16.1929,4739,134.135
HD058855,111.538177347859,49.7767072532987,2454753.69651439,-27350.757598877,1.62864,13147.199999999999,18.3333,6885,16.2107,4759,142.094
HD058855,111.538177347859,49.7767072532987,2454870.42877925,-27334.8445892334,1.28092,13166.800000000001,18.666700000000002,12529,16.2938,4693,191.71
HD058855,111.538177347859,49.7767072532987,2454874.39785002,-27336.7748260498,1.1152499999999999,13159.2,15.5,16814,16.3512,4692,222.21
HD058855,111.538177347859,49.7767072532987,2454155.37900917,-27343.8491821289,1.41546,13165.5,,11078,15.9529,4686,179.615
HD058855,111.538177347859,49.7767072532987,2454874.40403025,-27340.8508300781,1.12042,13162.3,27.3333,16678,16.3652,4692,220.951
HD058855,111.538177347859,49.7767072532987,2454875.42094339,-27322.7462768555,1.65458,13156.800000000001,14.833300000000001,7505,16.2005,4691,146.745
HD058855,111.538177347859,49.7767072532987,2454088.48811671,-27286.6802215576,1.32016,13089.800000000001,,12877,16.5084,4736,187.483
HD058855,111.538177347859,49.7767072532987,2458759.67681897,-27363.3403778076,7.959010000000001,13110.6,20.5,893,15.988,4764,48.3736
HD058855,111.538177347859,49.7767072532987,2454852.5853271,-27342.950820922902,1.88346,13162.0,2.33333,5526,16.1104,4707,126.358
HD058855,111.538177347859,49.7767072532987,2454880.39784649,-27335.916519165,1.2816100000000001,13163.6,18.8333,12768,16.3094,4691,192.038
HD058855,111.538177347859,49.7767072532987,2454158.38481319,-27327.836990356398,2.19296,13128.1,,4564,15.2788,4685,112.041
HD058855,111.538177347859,49.7767072532987,2454505.44575651,-27354.293823242202,1.75148,13155.2,13.6667,6475,16.1775,4691,138.034
